MH_05,LM_30,LM_40,BH_35A,BH_35B,BH_35E,BH_40A,BH_40B,BH_40C,BH_40D,BH_40E,BH_40F,BH_40G,BH_40H,AGEGRP,SEX,PCHILD,MARSTATC,DWELCODC,PEDUC_LC,PTELEWSC,PEMPSTC,PFSCDV,PERS_WGT
4,6,4,1,4,2,3,3,3,1,2,1,1,3,6,1,0,1,1,4,9,4,0,1984.0709
2,6,9,2,3,4,3,3,3,3,3,3,9,9,7,1,0,4,4,6,9,4,1,1124.0303
4,6,2,3,4,4,3,3,3,1,1,1,1,1,3,2,1,1,4,4,9,4,2,5121.7583
3,6,4,3,3,4,9,9,9,9,3,3,9,3,6,2,0,1,1,3,9,4,9,5724.2826
2,6,3,1,4,4,3,3,3,3,1,1,3,3,6,2,0,1,1,2,9,4,0,4224.6138
2,3,4,1,4,4,1,3,1,1,3,1,1,3,3,1,0,1,1,4,2,1,0,2406.6636
3,4,3,1,9,4,3,3,3,3,3,3,3,3,4,2,0,1,1,4,4,2,0,1688.3056
3,5,4,4,4,4,3,3,3,3,3,3,3,1,4,1,1,1,1,6,2,1,0,1655.972
1,1,5,3,3,4,3,3,3,2,1,3,3,3,2,2,1,4,4,2,4,3,1,3849.1106
2,6,3,3,9,9,3,3,3,3,3,1,9,9,6,1,0,1,1,3,9,4,0,12054.4293
3,5,4,1,4,1,3,3,3,1,1,1,3,3,2,2,1,2,1,6,1,1,0,1366.5375
3,5,4,3,4,2,3,3,3,1,1,1,3,3,6,1,0,1,1,7,2,1,0,1623.9351
3,6,5,3,1,2,1,3,3,3,1,1,3,3,6,2,0,4,1,7,9,4,0,610.401
3,6,2,1,4,2,3,3,3,2,1,1,3,3,4,1,0,4,1,6,9,4,0,1836.1861
2,6,4,1,4,4,2,2,2,2,3,1,2,2,7,2,0,3,1,2,9,4,0,9194.4311
3,4,3,1,4,4,1,1,3,3,1,1,3,3,3,1,0,1,1,6,3,1,0,24616.2593
3,5,4,1,4,4,3,3,3,3,1,1,1,1,2,1,0,1,1,7,3,1,0,2102.8821
2,6,4,4,4,4,3,3,3,3,3,3,3,3,6,2,0,1,1,2,9,4,0,7342.9898
3,4,4,1,4,4,3,3,3,1,3,3,1,3,2,1,0,4,1,3,3,1,0,4816.4631
3,2,4,1,3,1,3,3,3,1,2,1,3,3,3,2,0,2,1,3,3,1,0,5550.1238
2,4,2,3,4,4,3,9,9,3,1,1,3,3,5,1,0,1,1,3,3,1,0,1786.2789
3,4,2,4,4,4,3,3,3,3,3,1,3,3,3,1,1,1,1,4,1,1,3,2837.2007
2,6,3,3,3,4,3,3,3,3,3,1,3,3,5,1,0,1,1,7,9,4,0,10555.718
3,6,2,1,4,3,3,3,3,3,2,1,3,1,5,2,0,1,4,3,9,4,0,1211.8098
3,6,3,1,4,4,1,3,3,3,3,1,3,3,4,2,1,1,1,7,9,4,0,5167.0735
3,3,4,3,4,2,3,3,3,1,1,1,3,3,4,2,0,2,1,6,1,1,0,2007.9982
3,6,4,1,4,4,2,3,3,3,3,1,3,3,5,1,0,1,1,3,9,4,0,4642.5178
1,5,4,3,3,3,3,3,3,3,3,1,3,3,2,2,0,1,2,7,4,3,0,11903.6975
1,5,4,1,3,3,2,3,1,3,3,3,3,1,3,2,1,1,1,3,2,1,0,2655.7692
4,3,1,4,4,4,3,3,3,3,3,1,3,3,5,2,0,2,1,4,3,1,0,3757.1495
3,6,1,1,1,4,1,3,3,3,1,3,3,3,5,2,0,4,3,6,9,4,2,4125.9134
1,5,4,3,4,4,3,3,3,3,1,1,3,3,5,1,0,1,1,6,2,1,0,5682.645
2,6,4,1,4,3,1,3,3,3,1,1,3,3,5,1,0,1,1,6,9,4,0,2959.2618
2,5,5,3,3,3,3,3,3,3,1,1,3,3,6,1,0,1,1,2,3,1,0,2022.2287
2,5,2,1,1,4,3,3,3,1,1,1,3,1,5,1,0,1,1,4,1,1,0,1312.4956
2,6,4,1,3,4,1,3,3,1,1,1,3,3,5,2,0,1,1,4,9,4,0,1635.4359
5,6,2,4,4,4,2,1,3,3,1,1,1,3,2,1,0,4,2,4,9,4,0,3658.0437
1,3,4,4,4,4,3,3,3,3,3,3,3,3,4,1,1,1,1,6,3,1,0,12623.1971
3,5,4,3,4,4,1,3,3,1,1,1,3,3,3,2,1,1,1,7,2,1,0,1232.1948
2,6,4,3,3,4,3,3,3,3,1,1,3,3,4,2,0,1,1,2,9,4,0,2528.55
3,3,2,3,4,3,2,3,3,2,2,1,3,3,3,1,1,1,4,7,2,1,0,10227.0332
2,1,5,3,4,4,3,3,3,1,3,3,3,3,5,2,0,3,4,7,4,3,0,966.5808
2,5,4,3,3,3,3,3,3,3,3,3,3,3,2,1,0,4,2,6,3,1,0,4658.4506
2,5,5,3,4,4,3,3,3,1,3,3,3,3,2,2,0,1,1,4,4,2,9,2961.7882
3,3,5,1,4,3,1,3,3,3,1,3,3,3,6,1,0,4,2,5,3,1,9,700.0867
2,6,4,1,4,2,3,1,3,3,1,1,1,3,6,2,0,3,2,3,9,4,1,8945.4804
3,5,4,3,3,3,1,3,3,1,1,1,3,3,3,2,0,3,1,4,1,1,0,4493.251
1,3,4,3,4,4,3,3,3,3,3,3,3,3,5,1,0,3,2,3,3,1,0,2035.227
2,6,1,3,3,4,3,3,3,3,1,1,3,3,2,2,1,1,1,2,9,4,2,2411.4081
2,6,2,3,9,3,3,3,3,3,3,3,3,3,7,1,0,3,4,7,9,4,0,1390.0805
2,5,4,1,1,4,3,3,3,1,2,2,1,1,2,2,1,2,1,4,3,1,0,2861.4452
2,2,2,4,4,4,1,1,3,3,1,1,1,3,4,1,1,2,1,1,3,1,0,13523.0033
2,6,2,3,1,3,3,3,3,1,1,1,1,1,6,1,0,1,1,3,9,4,0,2218.5361
2,6,4,3,9,9,3,3,3,3,1,1,3,3,6,2,0,2,3,2,9,4,0,10467.5831
2,6,4,3,1,3,3,9,9,2,3,1,9,9,6,2,0,1,1,2,9,4,0,38301.1394
2,5,4,1,4,4,3,3,3,3,3,1,3,1,4,2,1,2,1,6,1,1,0,1451.9808
2,4,3,4,4,4,3,3,3,3,3,3,3,3,4,1,0,2,1,3,3,1,1,2971.7166
2,6,4,1,9,9,3,3,3,3,3,3,9,9,5,2,0,1,1,4,9,4,0,5995.4708
3,4,4,1,3,4,3,3,3,3,3,1,3,3,5,2,0,1,1,6,2,1,0,1150.5689
4,6,3,3,4,4,3,3,3,9,3,1,9,9,6,1,0,1,1,2,9,4,0,3808.3739
4,2,5,1,4,4,3,3,3,1,3,1,1,3,2,2,0,2,1,2,3,1,0,16353.1772
4,6,3,3,2,2,2,2,2,2,1,1,9,9,6,2,0,4,1,4,9,4,2,553.2705
3,6,2,3,4,4,3,1,3,1,3,3,3,3,5,1,0,3,4,3,9,4,0,2581.3279
4,3,1,1,4,3,2,3,1,1,1,1,3,1,1,2,0,4,4,2,2,1,2,1650.9657
3,6,2,1,4,4,1,3,2,2,2,3,1,1,1,1,0,4,1,2,9,4,1,14607.3746
2,6,5,4,4,2,3,3,3,3,1,1,1,2,7,1,0,1,2,3,9,4,0,2010.9397
2,6,3,1,4,4,3,3,3,3,3,1,1,1,1,1,1,4,1,1,9,4,0,14719.6814
4,1,1,3,4,3,2,3,3,3,1,1,3,3,4,1,0,4,1,4,3,1,2,1916.3929
3,6,5,3,4,3,3,3,3,3,1,1,3,3,5,2,0,3,1,2,9,4,0,1073.9027
2,6,4,1,1,4,3,3,3,3,1,1,3,3,6,1,0,1,1,2,9,4,0,2091.1347
1,6,2,3,4,2,3,3,3,3,1,1,3,3,7,1,0,1,1,2,9,4,1,3636.5009
4,9,3,1,9,1,9,9,9,9,2,1,9,9,7,1,0,1,4,2,9,9,9,27990.9501
3,3,2,1,4,4,3,3,3,3,3,1,3,3,4,2,0,4,1,2,3,1,0,11349.2559
4,6,5,1,4,4,1,3,3,1,1,3,3,3,5,1,0,1,1,6,9,4,0,11922.704
3,5,4,3,4,3,2,3,3,3,1,1,3,3,3,1,1,1,1,4,3,1,0,5945.9749
3,6,3,1,4,4,3,3,3,1,3,1,3,3,1,1,1,4,1,2,9,4,0,27868.4708
4,6,1,1,4,2,3,3,3,3,3,1,3,3,6,1,0,4,2,4,9,4,0,1122.1085
1,6,4,4,4,4,3,3,3,3,3,3,3,3,3,1,0,4,1,1,9,4,0,6079.5108
1,3,2,1,4,4,3,3,3,3,3,3,3,3,5,1,0,1,1,6,4,3,0,1543.4296
4,6,5,1,4,4,3,3,3,3,3,1,1,3,1,1,1,4,1,1,9,4,0,33046.1501
3,4,4,1,4,4,3,3,3,3,1,1,3,1,4,1,0,4,1,4,3,1,0,1657.0462
2,5,4,1,4,4,3,3,3,3,1,1,1,3,4,2,0,1,1,7,1,1,0,4674.0431
5,3,3,4,4,4,3,3,3,3,3,3,3,3,3,1,0,4,2,4,2,1,0,2508.961
1,3,1,4,4,4,3,2,3,3,3,3,3,3,4,1,1,1,4,6,3,1,3,2498.7244
2,6,3,1,4,4,3,3,3,1,1,2,3,3,1,2,0,4,1,1,9,4,0,13526.4942
3,1,2,4,4,4,2,3,2,3,3,1,1,3,2,1,0,2,1,4,4,3,0,3150.8534
3,6,4,3,9,3,3,3,3,3,3,3,3,3,7,2,0,1,1,6,9,4,0,5139.6974
2,6,3,1,4,4,3,3,3,3,1,1,3,3,6,2,0,3,2,4,9,4,0,7389.314
3,2,1,3,4,4,2,3,3,1,3,1,3,3,5,1,1,1,1,6,2,1,1,1938.0065
2,6,4,3,1,4,3,3,1,3,3,3,3,3,6,2,0,3,1,3,9,4,0,2610.6522
1,6,4,3,4,4,3,3,3,1,3,3,3,3,6,2,0,1,1,4,9,4,0,1104.9154
1,6,4,1,4,4,3,3,3,1,3,3,1,3,6,2,0,3,1,5,9,4,0,425.6443
4,4,4,1,4,4,3,3,3,1,1,1,1,3,2,2,0,4,2,6,1,1,0,2554.3676
4,3,3,1,1,4,1,3,3,1,1,1,3,1,3,2,1,2,4,6,4,3,0,11034.9111
2,5,3,4,4,4,3,3,3,3,3,1,3,3,5,1,0,2,1,6,1,1,0,3697.7582
2,4,4,1,4,4,3,3,3,3,1,3,3,3,5,2,0,4,4,6,1,1,0,6375.6853
2,6,5,3,4,3,1,1,3,3,1,1,3,3,5,1,0,4,2,2,9,4,0,333.3494
4,5,4,1,4,1,1,3,3,1,2,1,3,3,6,1,0,1,4,7,1,1,0,545.6531
5,5,2,1,4,4,3,3,3,1,1,1,3,3,4,1,0,4,2,2,4,3,0,4351.3342
2,5,4,1,4,4,3,3,3,3,3,3,3,3,4,1,0,1,4,6,2,1,0,2232.6186
3,3,1,1,4,4,3,3,3,3,3,3,3,3,6,1,0,3,4,6,4,3,0,1158.9478
1,5,4,1,4,4,2,3,3,3,1,1,3,3,5,1,0,4,1,4,3,1,0,1688.2305
2,5,3,1,4,4,3,3,3,1,3,1,3,1,2,1,1,1,4,7,1,1,0,10174.2637
1,5,3,3,4,3,3,3,3,1,3,1,3,3,5,2,0,1,4,6,2,1,0,10547.7321
4,6,2,1,4,4,1,3,3,1,1,3,3,3,6,1,0,3,1,6,9,4,2,649.9676
3,5,4,1,4,2,3,3,3,1,1,1,3,3,2,2,0,4,2,7,2,1,0,727.4357
3,5,3,1,4,2,3,3,3,3,1,3,3,3,1,1,0,1,1,4,3,1,0,6307.4284
2,6,3,3,4,4,3,9,9,9,1,9,9,9,6,1,0,1,1,7,9,4,0,1543.8184
3,2,4,1,4,4,3,3,3,1,3,1,3,1,3,2,1,4,4,5,1,1,0,560.3808
3,6,4,3,3,4,3,3,3,3,1,1,3,3,5,2,0,1,1,4,9,4,0,1612.9315
4,6,4,4,4,4,1,3,3,1,1,1,3,3,5,2,0,1,1,4,9,4,0,1612.9315
1,1,2,3,1,3,3,3,3,3,1,1,3,3,5,1,0,1,3,3,4,3,0,1021.0748
2,6,1,1,3,4,3,1,1,3,1,1,1,3,1,2,0,4,2,2,9,4,0,55337.0289
3,5,4,1,1,4,3,3,3,1,1,3,3,3,5,2,0,4,1,7,3,1,0,318.7773
1,6,4,1,4,4,3,3,3,1,3,1,1,3,1,2,0,4,4,1,9,4,0,14889.4523
3,6,5,3,1,4,3,3,3,3,3,3,3,3,5,2,0,1,1,3,9,4,0,3801.8222
3,5,4,1,4,3,3,1,3,3,3,3,3,3,5,2,0,3,4,3,3,1,0,2199.1187
3,5,2,1,4,4,1,3,3,3,3,3,3,3,3,2,0,4,2,3,3,1,2,2864.8184
1,6,2,3,3,3,3,3,3,1,1,1,3,3,3,1,1,4,1,4,9,4,2,4306.6769
5,5,4,1,4,4,3,3,3,1,1,1,3,3,3,2,0,2,1,4,4,2,0,2380.1556
2,5,4,1,1,4,3,3,3,3,3,3,3,1,7,2,0,3,2,2,3,1,9,712.0634
3,3,2,1,4,2,3,3,3,1,1,3,3,3,5,1,0,1,1,1,4,3,0,34669.5289
4,2,1,3,4,3,2,3,3,2,2,2,3,1,3,1,1,1,1,4,2,1,1,3342.2114
3,6,5,3,4,4,3,3,3,3,1,3,3,3,5,1,0,1,1,7,9,4,0,1194.4742
1,2,1,3,4,4,1,1,3,3,3,3,3,3,2,1,1,1,1,3,3,1,2,3912.9132
5,6,1,3,3,3,3,3,3,3,3,1,3,1,5,1,0,1,1,3,9,4,2,9331.6629
2,6,2,3,4,4,1,3,3,3,1,1,1,2,1,1,0,4,1,1,9,4,1,3119.9991
3,6,3,1,4,4,3,3,3,1,1,1,3,3,5,1,0,1,1,4,9,4,1,2268.6551
3,3,3,4,4,4,3,3,3,3,3,3,2,3,1,1,0,4,4,6,1,1,0,25265.9869
2,6,4,3,4,4,1,3,3,1,1,3,3,3,6,2,0,1,1,7,9,4,0,594.5461
2,4,3,1,4,4,3,1,1,3,3,3,3,3,2,2,0,4,1,4,3,1,0,4049.8418
3,3,4,3,4,2,3,3,3,3,3,3,3,3,5,2,0,4,4,4,2,1,0,1722.2654
2,5,4,1,3,3,2,3,1,3,1,3,3,3,1,2,0,4,4,4,3,1,0,6049.7323
2,6,3,1,4,4,3,3,3,3,3,3,3,3,4,2,0,2,1,2,9,4,0,3883.219
1,3,4,4,4,4,3,3,3,3,3,3,3,3,5,1,0,4,1,6,1,1,0,375.6798
2,6,4,1,1,2,3,3,3,3,1,3,3,3,6,1,0,4,1,6,9,4,0,778.5856
2,6,4,3,4,4,3,3,3,3,3,3,3,3,5,2,0,1,1,5,9,4,0,2525.8043
2,2,4,4,4,4,1,3,3,1,1,1,3,3,4,2,0,2,1,7,1,1,0,1645.9187
1,6,4,1,1,2,3,3,3,1,1,1,3,3,2,2,1,1,4,4,9,4,0,2778.1877
2,5,5,4,4,4,3,3,3,3,3,3,3,3,5,1,0,1,1,4,3,1,0,979.4914
2,6,3,1,1,4,3,9,9,9,1,1,9,9,7,2,0,3,1,2,9,4,0,4451.5396
2,6,3,4,4,4,1,3,3,3,1,1,3,3,4,1,0,2,1,2,9,4,0,19586.0996
3,6,2,3,4,4,3,3,3,3,1,3,3,3,6,2,0,1,1,3,9,4,0,1361.7228
2,6,4,4,4,4,3,3,3,1,1,1,3,3,5,2,0,2,4,7,9,4,0,7860.0006
3,3,3,3,4,4,1,3,3,3,1,1,3,3,5,2,0,1,1,6,2,1,0,31101.5445
2,5,4,1,4,4,3,1,3,1,1,1,3,1,3,2,0,4,4,6,1,1,0,1192.8698
4,5,4,3,1,4,3,3,3,3,3,1,3,3,3,2,0,4,2,6,3,1,2,3002.2996
1,6,2,9,9,2,2,9,9,2,1,3,9,9,7,1,0,1,1,4,9,4,0,27231.6024
3,6,3,3,4,4,3,3,3,3,1,1,3,3,6,2,0,3,2,3,9,4,0,1752.8136
3,1,1,1,9,2,3,3,3,3,1,1,3,1,3,1,1,1,1,2,2,1,0,1664.2714
3,4,3,1,3,3,1,1,1,3,3,1,3,3,2,1,1,4,1,4,2,1,2,3683.9755
1,5,4,3,1,3,9,9,9,9,3,3,9,9,4,1,0,1,2,4,3,1,0,20260.0215
1,5,4,1,3,4,3,3,3,3,3,3,3,3,6,2,0,3,4,4,3,1,0,3670.8069
3,3,4,3,4,2,2,3,3,1,1,1,3,1,3,1,0,4,2,7,1,1,0,823.9699
3,4,2,3,4,4,3,3,3,3,1,1,1,3,2,1,0,2,2,7,2,1,0,31548.4065
2,6,4,3,1,4,3,3,3,3,1,3,3,3,7,2,0,3,4,2,9,4,0,3402.0313
1,3,4,3,4,4,1,3,3,3,3,1,3,3,7,1,0,1,1,7,3,1,0,8388.4891
3,2,1,1,9,1,3,3,3,3,1,1,3,3,7,1,0,1,1,3,3,1,0,3972.1199
3,3,4,3,1,4,3,3,3,3,3,3,3,3,6,1,0,1,1,6,4,3,0,2480.6427
2,5,3,1,4,4,3,3,3,1,3,1,3,3,3,2,1,1,1,6,1,1,0,2502.4684
3,2,3,1,4,2,1,3,3,1,1,3,3,1,5,1,0,4,1,3,3,1,0,618.592
2,3,3,1,4,4,2,3,3,1,2,3,2,3,2,1,0,4,1,6,2,1,0,1868.6369
2,6,5,1,4,2,3,3,3,3,1,1,1,1,1,2,1,4,4,1,9,4,0,91781.2334
2,6,5,1,1,3,3,3,3,2,1,1,1,1,3,2,1,3,4,4,9,4,0,1107.3866
2,4,4,1,4,4,3,3,3,1,1,1,1,3,4,2,0,3,4,2,3,1,1,2683.7225
1,6,2,1,4,4,1,3,3,3,1,1,3,3,3,2,1,2,1,4,9,4,9,9417.7481
9,6,1,3,4,3,2,3,3,3,1,3,3,3,5,1,0,1,1,2,9,4,0,1343.092
4,5,3,3,4,2,1,3,3,1,3,1,1,3,4,1,0,3,2,4,2,1,0,1490.0164
1,6,3,1,4,3,3,3,3,2,9,1,3,3,7,1,0,3,1,7,9,4,0,741.9952
3,6,2,3,4,3,3,3,3,1,3,3,3,3,5,2,1,1,1,4,9,4,0,15800.0542
2,5,3,1,4,4,1,3,3,3,1,1,3,3,2,2,0,1,1,7,4,2,0,2816.0714
3,5,4,3,4,3,1,3,1,1,1,3,1,1,2,1,0,4,1,4,1,1,0,3907.7949
4,4,5,1,4,4,3,3,3,1,1,1,3,3,2,2,0,4,4,4,3,1,1,871.0537
2,5,5,1,4,4,3,3,3,1,1,1,1,1,3,1,1,1,1,2,3,1,1,6363.7098
4,2,1,3,4,4,3,3,3,3,3,3,3,3,5,1,0,1,1,4,3,1,0,1675.8853
3,5,4,1,3,3,1,3,3,1,3,1,3,3,3,2,0,3,1,4,3,1,0,857.4193
3,4,4,1,1,4,1,3,3,3,3,3,3,3,2,2,0,4,2,2,2,1,0,3555.8897
3,4,1,1,3,4,3,3,3,2,1,1,3,1,3,1,1,1,1,7,3,1,1,2519.0669
4,4,4,1,4,4,1,3,3,3,3,1,1,1,3,2,1,4,1,4,1,1,0,1254.6545
2,5,4,1,3,4,3,3,3,1,1,1,1,1,3,1,1,3,1,4,3,1,0,889.9356
4,6,2,1,4,2,1,3,3,1,2,1,3,3,1,2,0,4,1,2,9,4,2,1408.5513
4,1,2,1,4,4,1,3,3,3,3,3,3,1,3,2,1,1,4,4,4,3,9,16426.9851
3,6,4,3,4,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2,9,4,0,2228.5355
3,6,4,3,4,4,1,3,3,3,1,1,3,3,5,1,0,1,1,3,9,4,0,1185.7813
5,6,4,3,4,4,9,3,9,9,3,1,9,9,6,1,0,3,3,7,9,4,0,1213.9387
1,6,4,3,9,9,3,3,3,3,1,1,1,9,7,1,0,3,1,6,9,4,0,3032.687
2,2,5,3,3,4,3,3,3,2,1,1,1,1,2,2,0,2,1,4,2,1,2,4029.9981
3,6,4,1,1,4,3,1,3,1,1,3,3,3,5,2,0,3,1,6,9,4,0,2094.4308
4,3,5,3,4,4,3,3,3,2,1,3,3,3,2,1,0,4,1,6,3,1,1,18414.1012
1,6,4,3,3,3,3,3,3,3,3,1,3,3,6,2,0,3,1,6,9,4,0,849.8433
4,3,1,1,3,4,3,3,1,3,1,1,3,1,1,2,0,4,1,2,4,3,0,10378.1769
2,6,3,3,4,4,3,3,3,1,3,3,3,1,3,1,0,4,1,2,9,4,0,4055.3673
3,5,4,1,4,2,1,3,3,3,3,3,3,3,5,2,0,4,1,6,1,1,0,2094.4308
2,1,1,9,4,4,3,3,3,3,1,1,3,1,6,1,0,1,1,6,3,1,0,1921.3259
4,4,4,1,4,4,3,3,3,1,1,1,1,3,2,2,0,4,3,7,3,1,0,1444.5883
2,6,4,3,4,9,3,3,3,1,1,1,3,3,7,2,0,3,3,2,9,4,0,4451.5396
3,6,3,1,4,4,3,9,9,9,1,1,9,9,6,2,0,1,1,4,9,4,0,9332.5927
2,3,4,3,4,4,3,3,3,1,3,3,3,3,5,2,0,2,4,3,3,1,0,12841.0931
2,5,4,1,4,4,1,3,3,1,1,1,3,1,3,2,1,2,4,6,3,1,0,1460.8928
3,6,2,1,4,4,1,3,3,3,1,1,1,1,4,2,0,4,2,7,9,4,0,522.2042
3,6,4,1,4,4,3,3,3,3,1,1,9,9,7,1,0,1,3,3,9,4,0,18508.4507
4,6,2,4,4,4,3,1,3,1,1,1,3,1,5,2,0,1,1,2,9,4,0,9351.5656
2,4,3,3,4,3,3,3,3,3,3,3,3,3,6,1,0,3,2,3,3,1,0,891.282
4,4,3,3,4,4,3,3,3,3,1,1,3,1,5,2,0,1,1,2,4,3,0,8013.844
2,5,4,1,1,4,3,3,3,3,2,2,3,1,2,2,0,3,2,7,1,1,0,1140.5199
2,5,4,3,4,4,3,3,3,2,3,3,3,3,6,1,0,1,1,4,4,3,0,3186.9615
2,5,4,1,4,2,3,3,3,2,1,3,3,1,4,1,0,1,1,6,2,1,0,1671.5078
3,6,3,4,4,4,3,3,3,3,3,3,3,3,6,1,0,2,1,1,9,4,0,23017.683
4,2,2,1,4,4,3,3,3,1,1,1,1,1,2,2,0,2,4,4,1,1,2,2761.2954
2,6,4,1,4,4,3,3,3,3,3,3,1,1,7,2,0,2,1,2,9,4,0,7602.1234
1,6,2,3,2,4,3,3,3,3,1,1,3,1,7,1,0,1,1,4,9,4,2,1855.1895
2,5,4,1,4,4,3,3,3,1,1,1,3,3,6,2,0,1,1,6,2,1,0,1027.5075
2,6,4,3,3,4,3,3,3,3,1,3,3,3,5,2,0,4,1,3,9,4,0,2574.2012
2,4,3,9,9,9,9,9,9,9,3,9,9,9,6,1,0,1,1,1,4,3,0,12987.9132
1,6,4,1,1,4,3,3,3,3,3,3,3,3,6,1,0,1,1,4,9,4,0,3645.1591
2,2,3,1,3,3,3,3,3,2,1,1,3,1,2,2,0,2,2,7,1,1,0,2801.6823
2,5,3,1,4,2,3,3,3,3,3,1,3,3,2,2,1,1,1,6,1,1,0,3786.5461
1,4,4,1,4,4,3,3,3,3,3,3,3,1,5,1,0,1,1,4,2,1,0,3052.5176
2,3,3,3,4,4,3,9,9,3,3,3,9,3,5,2,0,1,1,2,3,1,0,2011.3354
3,5,4,3,4,4,1,3,3,1,1,1,1,3,3,2,0,2,1,4,1,1,0,4868.362
1,5,4,1,4,4,3,3,3,3,1,1,3,3,3,2,1,2,1,4,3,1,0,9998.8972
1,6,5,3,4,4,3,3,3,3,3,3,3,3,6,2,0,3,4,4,9,4,0,3566.6455
3,6,4,3,4,4,3,3,3,3,3,3,3,3,6,1,0,2,2,7,9,4,0,1939.6764
2,6,4,3,1,4,3,3,3,3,1,1,3,3,6,2,0,1,1,2,9,4,0,7095.4894
4,6,3,3,3,4,1,3,1,3,1,1,1,3,2,1,0,4,4,2,9,4,2,43989.3833
1,5,4,4,4,4,3,3,3,3,3,3,3,3,5,1,0,1,1,4,3,1,0,31948.7313
1,5,4,3,4,4,1,3,3,1,1,1,3,3,4,1,0,4,2,6,1,1,0,6571.5954
4,5,4,3,3,3,3,3,3,1,1,1,3,3,4,2,0,1,1,7,2,1,9,11414.7924
2,5,5,3,4,4,3,3,3,1,1,1,1,3,2,2,1,4,1,4,3,1,1,4590.9206
2,5,3,1,3,3,3,3,3,3,3,1,3,1,3,2,1,1,1,6,2,1,0,7054.0958
1,6,4,1,4,4,1,3,3,3,3,3,3,1,3,1,1,2,1,4,9,4,0,1713.7876
4,4,5,1,4,3,3,3,3,1,1,1,3,3,4,1,0,1,3,2,4,3,0,8472.9686
3,6,4,1,4,3,3,3,3,3,1,1,3,1,5,2,0,1,4,7,9,4,0,3133.9863
2,3,2,3,4,3,3,3,3,1,1,1,1,1,3,2,1,1,1,4,1,1,0,8972.6839
3,4,2,3,4,4,3,3,3,3,1,1,3,3,3,2,0,4,1,5,2,1,9,6530.4679
2,4,4,1,4,4,3,3,3,3,1,1,3,1,3,1,1,2,1,6,1,1,0,10067.5477
3,3,5,1,4,3,1,2,3,2,2,3,3,1,2,1,1,4,1,1,9,1,0,7780.8569
3,6,3,3,4,4,3,3,3,3,1,1,3,3,6,2,0,4,1,4,9,4,0,2172.6063
2,5,3,4,4,4,3,2,3,1,3,3,3,3,3,1,0,4,1,4,3,1,0,2511.2289
3,4,3,1,1,4,3,3,3,1,3,3,1,3,2,1,0,4,2,3,3,1,1,3927.2612
1,6,4,3,3,4,3,3,3,3,1,3,3,3,7,1,0,3,1,7,9,4,0,1627.4571
3,6,5,3,1,3,1,9,1,9,1,1,3,3,6,2,0,1,1,2,9,4,0,5046.6102
1,6,4,1,4,4,3,3,3,3,3,3,3,3,7,2,0,3,2,4,9,4,0,18075.2331
1,6,3,3,1,4,3,3,1,1,1,1,3,3,5,2,0,1,1,4,9,4,0,4778.3977
2,5,4,1,4,4,3,3,3,3,1,3,3,3,4,1,0,1,1,7,1,1,0,1440.9207
2,4,3,3,4,3,3,3,3,3,1,1,3,3,5,1,0,1,1,6,4,3,0,5345.8952
4,6,1,3,3,3,3,3,3,1,3,3,3,3,4,2,0,4,4,6,9,4,3,866.4078
2,5,4,4,4,4,1,3,3,1,1,3,3,3,3,1,1,2,1,2,2,1,0,4001.203
4,3,4,3,3,4,3,1,3,1,1,1,3,3,5,1,0,3,2,6,1,1,0,463.8996
5,5,2,1,1,3,3,3,3,3,1,1,3,3,1,1,1,4,4,1,4,2,0,21326.2369
1,5,4,1,4,3,3,3,3,2,3,1,3,3,4,1,0,4,3,2,4,2,0,2453.8231
2,4,3,3,4,3,3,3,3,1,1,1,3,1,4,1,1,1,1,4,3,1,0,932.9493
4,4,4,1,4,4,1,3,3,1,3,1,1,3,4,1,0,4,1,4,2,1,0,2610.4506
5,6,5,3,3,3,2,2,2,2,1,3,3,3,6,1,0,1,4,2,9,4,0,18042.3427
2,6,4,3,4,4,3,3,3,3,1,1,1,3,5,1,0,1,1,6,9,4,0,1682.4074
3,3,1,1,1,4,3,3,3,3,1,1,3,3,4,2,0,1,3,6,2,1,0,11321.6783
2,4,4,3,4,4,3,3,3,2,1,1,3,3,3,2,1,1,3,7,2,1,0,14157.6642
3,6,3,3,4,4,3,3,3,3,3,1,1,3,1,2,1,4,1,2,9,4,0,15184.1549
3,5,4,1,4,4,1,3,3,1,1,1,1,1,3,1,1,1,4,6,2,1,0,809.5722
2,5,4,1,4,4,3,3,3,3,3,3,3,3,2,2,1,1,1,7,1,1,0,2652.0445
1,6,3,4,4,4,1,3,3,3,3,1,3,3,6,2,1,1,1,2,9,4,0,38552.9654
2,6,4,1,1,3,3,3,3,3,3,1,3,3,6,1,0,2,1,2,9,4,0,34237.1384
5,6,4,1,4,4,3,1,3,3,3,1,3,1,2,2,1,4,4,1,9,4,2,3621.7296
2,5,5,1,4,3,2,3,3,3,3,1,3,3,4,1,0,4,1,4,2,1,0,8001.4265
1,5,4,1,4,4,1,1,3,3,1,3,3,3,5,2,0,1,4,7,1,1,0,4899.6616
3,6,5,1,4,4,1,3,3,1,1,1,1,3,2,2,0,4,1,2,9,4,1,8126.4104
5,5,4,1,4,4,3,3,1,3,3,3,3,3,2,2,0,4,2,2,1,1,2,3981.5013
